change,key,key_method,field,old_value,new_value,old_row,new_row,office
added,k:9a61e05c7e83,title+office,,,Special Projects and Electronic Systems Follow-On Action (C),,713,NP-41100
added,k:9a685854d7e7,title+office,,,LIPTM00448-SSN 810 & SSN 811 RLGN Refurbishments-RobZickau00XX-(Northrop Grumman-NEW),,270,LSUBP00016
removed,k:9a70e4073f30,title+office,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-092A-D -ESI (C),,63,,LSUBP00002
removed,k:9af242ba3e5f,title+office,,Network Integration Engineering Facility (NIEF) Production Svcs MAC,,684,,None
added,k:9b17341c0f72,title+office,,,"LIPTM00086/MyNavy Human Resources Solutions - Forescout Comply-to-Connect (C2C) bundle software purchase, DOD ESI (C)",,625,LSUBP00011
removed,k:9b36f93c7571,title+office,,DMR - PA MAC Follow-on (C),,191,,PMW/A-170
removed,k:9b3fe46906c1,title+office,,LIPTM00454 - MCBOSS - F5 RENEWAL - SEWP (C),,148,,LSUBP00064
changed,k:9c2f8a4cf6fc,title+office,procurement_method,,Sole Source,412,460,PMW/A-170
changed,k:9c2f8a4cf6fc,title+office,award_quarter,Q2,Q3,412,460,PMW/A-170
removed,k:9c99775f60ab,title+office,,PEO C4I PMW 740 TAIWAN SHIP INSTALLATIONS (C),,632,,PMW-740
removed,k:9cbeb906ed08,title+office,,"LIPTM00119, IC IPT, DDG CIRCUIT 32TV PROCUREMENT, SEWP (C)",,582,,LSUBP00034
removed,k:9ce31eb724ec,title+office,,LIPTM00304-UNMANNED SURFACE VEHICLE (USV) NAVIGATION SYSTEMS SUPPORT-Marsh0016-(WR Systems-NEW),,252,,LSUBP00016
removed,k:9d7d22af69e1,title+office,,SHIPBOARD ADVANCED TACTICAL DATA LINK (ATDL) ENGINEERING SUPPORT,,714,,535
added,k:9d82e601367e,title+office,,,MPO Lot 13 HW Purchase (C),,202,PMA/PMW-101
removed,k:9db8317401c3,title+office,,"Prototyping and Test and Evaluation for Emerging Positioning, Navigation, and Timing Technologies",,739,,None
added,k:9e25c5b7afe9,title+office,,,LIPTM00346 Fielded Ground Systems (FGS) Mobile Command Vehicle (MCV) Production Support,,261,LSUBP00007
added,k:9e73ee80d540,title+office,,,"LIPTM00120, SDRS IPT, SCEPTRE ONR FY24, SEWP (C)",,367,LSUBP00016
added,k:9e8ef4d6403e,title+office,,,GIC TOID 5103 - Hardware Install C4ISR Network Related Systems MSC Ships PAC AOR (C),,696,NP-42100
removed,k:9eafbaf587f6,title+office,,"LIPTM00476, NISE, RP-23-008, ELASTIC SOFTWARE SUBSCRIPTION, SEWP (C)",,439,,LSUBP00049
added,k:9ec6c74e4037,title+office,,,"LIPTM00174, AIR & SPACE, Aircraft Procurement Navy 6, ESI Cisco (C)",,226,LSUBP00023
added,k:9ef4e925a250,title+office,,,SATCOM CB-ISEA Antenna Restoration Follow-On Action (C),,731,NP-41200
added,k:9f085721101d,title+office,,,Appian DOD ESI (C),,751,NP-55300
added,k:9f435b2e3bfe,title+office,,,LIPTM00502 - Advanced Technology Development (ATD) Integrated Product Team (IPT) Engineering Support (C),,235,LSUBP00004
removed,k:9f44b6164670,title+office,,NOA SIBR ESS (C),,170,,DRPM-NOA
removed,k:9f5050b40ddc,title+office,,LIPTM00149 - ASE - SSEE CDE JFrog and SonarSource Licenses and Maintenance - ASE-23-042 - SEWP (C),,134,,LSUBP00022
removed,k:9f54b1d2536f,title+office,,NGA CMS Lifecycle Optimization (C),,40,,LSUBP00010
removed,k:9f64bafd34e0,title+office,,LIPTM00250 - SHORE SUB C4I IPT - FIXED SUBMARINE BROADCAST SYSTEM (FSBS) TUBE TO SOLID REQUIRMENTS DOCUMENT AND GROUND S,,530,,LSUBP00035
added,k:9fa020ac9af9,title+office,,,"LIPTM00128, New Order Navy EDN Maritime SATCOM",,117,LSUBP00004
added,k:9fbde00ad919,title+office,,,0222 ADNS DDG-142,,786,NP-41200
added,k:9ff1dde53835,title+office,,,DMR OE-570 - DDG 125 OE-570 Antenna Repair - 18D0004,,442,PMW/A-170
removed,k:a004eac5c38e,title+office,,"LIPTM00321, C4I, NS IPT, CND IXIA HW/SW RENEWALS, SEWP (C)",,101,,LSUBP00024
removed,k:a02631c2e444,title+office,,LIPTM00478 CSSP CISCO SWITCH REPLACEMENT SEWP/DOD-ESI (C),,214,,LSUBP00009
added,k:a03189d326e0,title+office,,,Navy Personnel and Pay (NP2) Task Order 003 Award with Incremental Funding,,314,Pf004MNHR
added,k:a0684dea4b00,title+office,,,"LIPTM00086/MyNavy Human Resources Solutions - Smartbear Ready! API Software renewal, SEWP (C)",,378,LSUBP00011
added,k:a0a2c510b26a,title+office,,,"LIPTM00174, Air and Space IPT, New SWRi TO",,304,LSUBP00023
removed,k:a0b663e0c373,title+office,,DMR - Lab Repairs - 22R2000,,193,,PMW/A-170
added,k:a0c5682ddf2f,title+office,,,"CIO, DAS, CELLPHONE REPEATER, IBWAVE, SEWP (C)",,324,LSUBP00087
removed,k:a0dc626739c5,title+office,,"LIPTM00214, C4I Foreign Military Sales IPT, Satellite Phones,SEWP (C)",,15,,LSUBP00006
added,k:a113302bba56,title+office,,,ATIP DO # TBD- Non-Warranty Hardware Repairs,,437,PMW/A-170
removed,k:a14e9fb09d98,title+office,,US Space Command New Command and Control (C2) Facility (C2F) Audioo Visual (AV) Design and Installation Support,,724,,536
removed,k:a1610ada042a,title+office,,ADNS Production MAC RFP #24 (C),,208,,PMW-160
added,k:a17f36187fc9,title+office,,,DMR OE-570 - 5 Year Extension -18D0004,,467,PMW/A-170
added,k:a189d26e2ae1,title+office,,,"LIPTM00448-OMN, DHYSL Tech, Training, Conventional Nav, WSN2/2A Screen & Repair, GFP Management-(WR Systems-NEW)",,148,LSUBP00016
added,k:a18f7790630e,title+office,,,"LIPTM00478, Cyber Security Service Provider Support II, Seaport (C)",,530,LSUBP00009
added,k:a1a687860793,title+office,,,LIPTM00116-UCVS IPT - Dam Neck NSWC Dahlgren HW Procurement-SEWP (C),,374,LSUBP00015
changed,k:a1be893c133f,title+office,procurement_method,SDVOSB Set-Aside,TBD,420,30,PMW-770
changed,k:a1be893c133f,title+office,procurement_instrument,TBD,Delivery Order/Task Order (not under Federal Supply Schedule Contract),420,30,PMW-770
changed,k:a1be893c133f,title+office,solicitation_fy,,FY25,420,30,PMW-770
changed,k:a1be893c133f,title+office,solicitation_quarter,,Q1,420,30,PMW-770
changed,k:a1be893c133f,title+office,existing_contract_number,N0003920F3014,N0017819D7674 TO N0003920,420,30,PMW-770
added,k:a1e15e4cb6ff,title+office,,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-029/047 NON CISCO GEAR NECC BLDG 3504 SEWP/ESI (C),,499,LSUBP00002
added,k:a1f142b2c051,title+office,,,0240 TACNET CBISEA Carry-On Program (ICOP),,110,NP-41200
added,k:a20c05664656,title+office,,,"Program and project management, policy, and process support services  - Follow-on Action (C)",,718,NP-60000
added,k:a21db112fb0e,title+office,,,"LIPTM00164, SOSI, Maritime FMS, New Production Order UK",,280,LSUBP00021
added,k:a2b50bfe6e54,title+office,,,SEAPORT TO - SHIPBOARD ADVANCED TACTICAL DATA LINK (ATDL) ENGINEERING SUPPORT (C),,744,NP-53000
added,k:a2f314c74fe4,title+office,,,"LIPTM00120, SDRS IPT, ZONE B SERVER UBE ONR FY24 - SEWP (C)",,631,LSUBP00016
added,k:a307df21de87,title+office,,,NIEF: RFP E2038: AN/USQ-144 M(V)3 OH & VA Class First Article Builds,,819,NP-42100
removed,k:a31c25533c9a,title+office,,LIPTM00001_SLIP RINGS_CLIN 0002_EEC,,471,,LSUBP00001
removed,k:a31ddafc7d39,title+office,,"LIPTM00238, CWITT&SWFTS MOD IPT - MISC HARDWARE, SEWP (C)",,517,,LSUBP00035
added,k:a3395814f3a6,title+office,,,CANES MAC- RFP N0003924R9110 (C),,192,PMW-160
added,k:a3b5b0a343e7,title+office,,,"LIPTM00304-PNT ENG IPT - WSN7A Proc/Prod (TI-22 builds, VA CLASS BUHR, iPNT, ECDU, SCDU, TFDS-R, COLUMBIA CLASS ECDU, SC",,276,LSUBP00016
added,k:a3f8f1da20b3,title+office,,,LIPTM000245 - LDNC IPT - USS JOHN F. KENNEDY (CVN-79) MISSION BAY 8 & 9 ENGINEERING SUPPORT - N65236-21-D-8009 Chugach (,,266,LSUBP00034
added,k:a45bf89228c1,title+office,,,"LIPTM00248, Afloat Submarine C4I IPT_ CSRR HEAT EXCHANGERS and associated EQUIPMENT, SEWP (C)",,336,LSUBP00035
removed,k:a469d82046fb,title+office,,COMMAND AND CONTROL PROCESSOR (C2P) MODERNIZATION (MOD) SOFTWARE ENGINEERING SERVICES (SES),,711,,535
added,k:a4a14cec0a56,title+office,,,TECRO Installation Support Services (C),,27,PMW-740
added,k:a4c4097d4803,title+office,,,"LIPTM00464, DC2HS, FY24 CITRIX RENEWAL, SEWP (C)",,626,LSUBP00066
added,k:a4d77c822a3a,title+office,,,"LIPTM0081, PJSA IPT, NCE RIF Expansion SAC",,169,LSUBP00010
removed,k:a510612c488d,title+office,,EPI DIV PMFM Support,,327,,LSUBP00007
added,k:a53a8ad22899,title+office,,,Taiwan Engineering Support (2024) (C),,26,PMW-740
removed,k:a5529a71be9d,title+office,,"LBUSP00030, Corporate Operations, Business Process Modeling",,298,,LBUSP00030
added,k:a59a4f9e1175,title+office,,,"LIPTM00119, IC IPT, CVN SATCC DISTRIBUTION FRAME PROCUREMENT, SEWP (C)",,686,LSUBP00034
added,k:a5fdd4a3336b,title+office,,,Order to Contract #N0003922D4001 - RPS BU2,,416,PMA/PMW-101
added,k:a60e18fe91e5,title+office,,,GIC TORFP 5029: ESS Upgrade at EXTERNAL COOPERATION OFFICE SINGAPORE (C),,759,NP-42100
removed,k:a70f8b654ce6,title+office,,Tactical Networks (TACNET) In-Service Engineering Agent (ISEA),,683,,None
added,k:a7540e662c3e,title+office,,,LBS-G Production N0003921D6001_Ceiling Increase Mod_FY26,,316,PMW-120
added,k:a7731a7b8599,title+office,,,25FSETA/AWARD 2025,,318,JTNC
removed,k:a77da4326fb9,title+office,,LIPTM00480 - Naval Tactical Command Support System - VE3 Tabletop Cisco Switches - CISCO ESI BPA - SEWP (C),,150,,LSUBP00056
added,k:a797f4e21d7b,title+office,,,LIPTM00229 - IUSS IPT - 300-24-922-Trainer/MISC Hardware (Moeller)-SEWP (C),,401,LSUBP00022
removed,k:a7cb2a87c0a0,title+office,,"LIPTM00074, DHA/HSI IPT, 23-011 CISCO for MESOC-SAN ANTONIO, TX & WALTER REED NMMC-SEWP (C)",,213,,LSUBP00009
added,k:a7e29feb1e3f,title+office,,,"LIPTM00455, TCIO TCS RADAR 1, SEWP (C)",,646,LSUBP00021
added,k:a7e69f3e97dd,title+office,,,"LIPTM00415-Radio Comms IPT, Tactical Variant Switch (TVS)-New MAC (FFP)",,153,LSUBP00016
added,k:a7fabe63280c,title+office,,,NESD MSC On-Boarding,,413,COO
added,k:a8064ee67fd1,title+office,,,Automated Vechicle Barrier (AVB) Follow-On Action (C),,728,NP-41100
changed,k:a8999e22a6aa,title+office,procurement_instrument,"""C"" Type Contract",Single-Award Indefinite-Delivery,225,53,FRD
changed,k:a8999e22a6aa,title+office,solicitation_fy,FY23,FY24,225,53,FRD
changed,k:a8999e22a6aa,title+office,solicitation_quarter,Q4,Q1,225,53,FRD
changed,k:a8999e22a6aa,title+office,award_quarter,Q1,Q3,225,53,FRD
added,k:a8dbb6125e70,title+office,,,LIPTM00248 - FY24 Global Broadcast System (GBS) Procurement and Kitting - NEW SAC DO - CORPORATE PRODUCTION,,154,LSUBP00035
removed,k:a97fbc171491,title+office,,"LIPTM00086/MyNavy Human Resources Solutions- Subversion (SVN) Open Source Software (OSS)/Tortoise SVN Software support, ",,484,,LSUBP00011
added,k:a9959b46da44,title+office,,,SLDCADA 2_FUTURE_ OY2_2026 (C),,93,Pf007NERP
added,k:aa2384a2ea6a,title+office,,,LIPTM00004_MEARTS_SAC_Follow-On (PPA LSUBP00001-0007),,138,LSUBP00001
added,k:aa6719ae6ed7,title+office,,,PSS Recompete/20F3016 Follow-On (C),,177,PMW-160
removed,k:aaab12de8b49,title+office,,LITPM00149 - BA Division CM & ILS Support (3915 follow on) - Seaport New TO Base+4OY (C),,79,,LSUBP00022
added,k:aad3e3a63be0,title+office,,,LIPTM00241 USCG IPT L-3 NEW TASK ORDER (SUSTAINMENT),,253,LSUBP00006
added,k:aade5e50247d,title+office,,,Antenna Restoration RFP 7004 - Reflector Assembly Restoration,,779,NP-41200
removed,k:ab23cd58a165,title+office,,"Joint Integrated Fires, Command, Control, Communications, Computers, Intelligence, Surveillance and Reconnaissance (C4IS",,709,,535
removed,k:ab30c101cb8f,title+office,,LIPTM00119-IC IPT-SSN-798 SITE 200-SEWP (C),,520,,LSUBP00034
added,k:abaa86a486ae,title+office,,,0236 CB ISEA ILS SUPPORT,,832,NP-41200
added,k:ac2d549da906,title+office,,,LIPTM00248 - AFLOAT SUB C4I IPT -799-811 CANES INT - NEW SAC DO - CORPORATE PRODUCTION N6523618D8014,,157,LSUBP00035
added,k:ac60cd185fb3,title+office,,,"LIPTM00156 - DCGS-N IPT   EDB, FORGEROCK, GRID - SEWP (C)",,540,LSUBP00022
added,k:ac7772153742,title+office,,,LIPTM00004_ATC SP_SEMS/METCAL_Follow-on (C),,537,LSUBP00001
added,k:aca67a94ab6a,title+office,,,Ceiling Increase and PoP extension,,419,PMS-485
removed,k:acd122ee9cf3,title+office,,DMR - AEGIS Grooms -22R2000,,197,,PMW/A-170
removed,k:ace0fca256c5,title+office,,CANES Engineering Support,,695,,None
removed,k:ad1d9ba7d3c8,title+office,,LIPTM00248 - Afloat Submarine C4I IPT - FY23 Global Broadcast System (GBS) Procurement and Kitting - NEW SAC DO - CORPOR,,533,,LSUBP00035
added,k:ad33be5ca72b,title+office,,,PEO MLB Organizational Change Management Front Office Call (C),,194,Pf008MLBFO
added,k:ad517842235d,title+office,,,EGI Lab Test Capability - R006,,805,NP-55700
added,k:ad5c423feb3f,title+office,,,"LIPTM00086/MyNavy Human Resources Solutions - Phire Architect Software renewal, SEWP (C)",,665,LSUBP00011
added,k:ad7ac0de592a,title+office,,,0235 CB-ISEA ILS,,831,NP-41200
added,k:ad85ac952d47,title+office,,,"LIPTM00304-PNT ENG IPT-MARITIME POSITION, NAVIGATION AND TIMING (PNT) SYSTEMS Cybersecurity, Software Testing. Digital E",,365,LSUBP00016
removed,k:ad8dd8692344,title+office,,CANES MAC- N0003923R9106 (C),,652,,PMW-160
changed,k:adbca678a78a,title+office,procurement_method,,Sole Source,241,146,LSUBP00016
changed,k:adbca678a78a,title+office,procurement_instrument,Delivery Order/Task Order,Delivery Order/Task Order (not under Federal Supply Schedule Contract),241,146,LSUBP00016
changed,k:adbca678a78a,title+office,solicitation_fy,,FY25,241,146,LSUBP00016
changed,k:adbca678a78a,title+office,solicitation_quarter,,Q3,241,146,LSUBP00016
changed,k:adbca678a78a,title+office,award_fy,FY23,FY24,241,146,LSUBP00016
added,k:ade451ead059,title+office,,,"LIPTM00448-PNT ISEA IPT-MARITIME POSITION, NAVIGATION AND TIMING (PNT) SYSTEMS IN-SERVICE ENGINEERING AND TECHNICAL SUPP",,551,LSUBP00016
added,k:ae23d023ad4b,title+office,,,BLACK MARLIN,,840,NP-56700
added,k:ae3ceb395033,title+office,,,LIPTM00116_UCVS IPT_ Naples Regional UC NODES-RVVB1-Cisco_SEWP ESI (C),,523,LSUBP00015
added,k:ae4de876641d,title+office,,,"LIPTM00347, VEHICULAR TECHNOLOGY TRANSITION (VTT), HW, CABLE, SEWP (C)",,676,LSUBP00007
removed,k:ae7a359be605,title+office,,"LIPTM00455-TCIO, OPTICS KIT, SEWP (C)",,286,,LSUBP00021
added,k:ae7d4df568bb,title+office,,,"Japan (JA-P-CSX) SN 2567 BU2 Repair, FPR",,430,PMA/PMW-101
added,k:aea88b62f6e3,title+office,,,WAMS TO #1 - Incremental Funding,,435,PMW/A-170
added,k:af11249136a7,title+office,,,VLF/LF TO 021,,801,NP-75200
added,k:afa7f2b105a4,title+office,,,"LIPTM00336, DCGS-MC, CGW Refresh, SEWP (C)",,248,LSUBP00021
removed,k:afd2ba00a85e,title+office,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-092  COMNAVSURFPAC AUDIO VISUAL Material - SEWP (C),,59,,LSUBP00002
added,k:b02bc9348c31,title+office,,,xDMS RFP 004,,854,NP-55100
removed,k:b0a15bea5374,title+office,,"LIPTM00467, 83200 Facilities, B3112 Lab 03 Techbench Furniture, GSA (C)",,334,,LSUBP00083
added,k:b0c7a4f0b6d9,title+office,,,STtNG Phase II.5 - PoP Extension,,320,PMW/A-170
added,k:b0f7215cdb4c,title+office,,,xDMS RFP 003 SCN DDG 140 141 142 NMG,,852,NP-55100
removed,k:b0f8a48f96fe,title+office,,"LIPTM00328,SWFTS INTEGRATED INSTALLATION MANAGEMENT ORGANIZATION(SIIMO), FIBER OPTICS KITS, SEWP (C)",,551,,LSUBP00035
removed,k:b12a36e63b0c,title+office,,IDT ATRT SIBR,,185,,DRPM-NOA
removed,k:b16d2bbe60a7,title+office,,MODERNIZATION APPLICATION GROWTH AND INNOVATION CENTER (MAGIC) SUPPORT,,730,,532
added,k:b18e42485ffe,title+office,,,"LIPTM00395 - MULTI MEDIA  IPT - TPL 23-122 & 24-033, HW, CISCO, ESI (C)",,658,LSUBP00002
removed,k:b19d51a92551,title+office,,"LIPTM00214 - C4I FMS IPT-NATO-FMS CASE N1-P-LAA, SEWP (C)",,25,,LSUBP00006
added,k:b1d34c0fa9f5,title+office,,,Naval Physical Security System-Enterprise Architecture (PS2-EA) Follow-On Action (C),,730,NP-41100
added,k:b234e9c09d8d,title+office,,,WAMS TO #1 - IE Mod,,450,PMW/A-170
removed,k:b24067ffacba,title+office,,MOS Mod BPA Call 5 (C),,156,,PMW-150
added,k:b28d8316b14a,title+office,,,5090 LIPTM00257  USS ARLEIGH BURKE (DDG 51) INSTALLATIONS (C),,344,LSUBP00057
removed,k:b36aa4a5944f,title+office,,LIPTM00444-CANES TACTICAL NETWORKS (TACNET) TECHNICAL AND PRODUCTION SUPPORT/SeaPort TO (Base +4OYS) (C),,74,,LSUBP00063
removed,k:b394b50ed4a9,title+office,,NETSS Follow On,,118,,Pf007NERP
added,k:b3e2e6c114af,title+office,,,LIPTM00464 - DC2HS Follow-on TO to AWS (ESL BPA Order),,159,LSUBP00066
added,k:b422d395f44a,title+office,,,"LIPTM00303, DARPA IPT, TTO SETA/DCA New Seaport TO (C)",,643,LSUBP00049
added,k:b43672625963,title+office,,,"LIPTM00500, NAVEUR/NAVAF Enterprise Solutions (NNES) IPT, C6F OPT Space IT Fit Out Design and Installation, New SAC TO",,293,LSUBP00002
changed,k:b49d8f024369,title+office,procurement_instrument,Delivery Order/Task Order,Delivery Order/Task Order (not under Federal Supply Schedule Contract),282,574,LSUBP00004
changed,k:b49d8f024369,title+office,solicitation_fy,FY23,FY25,282,574,LSUBP00004
changed,k:b49d8f024369,title+office,solicitation_quarter,Q4,Q1,282,574,LSUBP00004
changed,k:b49d8f024369,title+office,award_fy,FY24,FY25,282,574,LSUBP00004
added,k:b4c68b1893c7,title+office,,,NIEF RFP E2077 - CANES Shock EQT White Paper,,803,NP-42100
added,k:b502e0e534ef,title+office,,,"LIPTM00119, IC IPT, LPD IVN SYSTEM & ICTs PROCUREMENT, SEWP (C)",,683,LSUBP00034
removed,k:b50ccc969ea9,title+office,,Telephony Operations Support,,466,,LSUBP00087
added,k:b54a954e80cf,title+office,,,"LIPTM00347 VEHICULAR TECHNOLOGY TRANSITION, HW, ANTENNA, SEWP (C)",,687,LSUBP00007
removed,k:b56b9ae11109,title+office,,LIPTM00226 - NAVAIR FMS TWN-23-3001 RUGGED/DELL/PANDUIT SEWP (C),,24,,LSUBP00006
removed,k:b586c45de5e9,title+office,,"LIPTM00455-TCIO, CIHEP, NON IT EQUIPMENT, GSA (C)",,274,,LSUBP00021
added,k:b595d4037cfe,title+office,,,DCGS-N Test & Evaluation and Cybersecurity Support - Seaport New TO (60 months) (C),,570,LSUBP00022
added,k:b5a64d1effdc,title+office,,,"TDL 0206 - AN/UYQ-120(V) 1 Command and Control Processor System (C2PS) Government Acceptance Test (GAT), Pack up and Shi",,858,NP-41100
removed,k:b5e624bef7ff,title+office,,Missile Defense (MD) Engineering Operations & Maintenance,,705,,535
removed,k:b5edcf0ca3b0,title+office,,Unmanned Carrier Aviation (UCA) Engineering Support,,732,,None
added,k:b619f0b4ee5f,title+office,,,CVN 81 RCS/DS/SSES (C),,176,PMW-750
added,k:b63eaeed55a9,title+office,,,EVTT Upgrade - Order to Contract #N0003922D4001,,317,PMA/PMW-101
added,k:b6422e25f948,title+office,,,TDL 0196 - Tactical Data Links (TDL) Capability Based In-Service Engineering Activity (CB-ISEA) Support Command and Cont,,788,NP-41100
added,k:b690048689bd,title+office,,,Shore Navy Enterprise Networks (NEN)  In-Service Engineering Activity (ISEA) Follow-On Action (C),,727,NP-41200
removed,k:b6b4e700c20f,title+office,,"Bundle 3- 3113 Lab 4  Electrical (58K), New STEM Bldg (25H), 3148 Fire Sup and Alarm (125K), 1602 Vehicle Vent (150k)- $",,114,,LSUBP00083
added,k:b6bb44dd3b39,title+office,,,"LIPTM00119, IC IPT, USCG 28TV SYSTEM PROCUREMENT, SEWP (C)",,617,LSUBP00034
removed,k:b6ca338217c8,title+office,,Cyber and Network Security Engineering Services,,670,,Cyber Defense
removed,k:b720d5a218cc,title+office,,DMR - DDG 127 Repairs,,195,,PMW/A-170
added,k:b72c1eecd2ae,title+office,,,"LIPTM00119, IC IPT, CVN-75 SATCC RCOH SYSTEM PROCUREMENT, SEWP (C)",,381,LSUBP00034
removed,k:b752903cf966,title+office,,LIPTM00241 - USCG - SCIF/ATIP RACKS - (T637 JG) SEWP (C),,14,,LSUBP00006
removed,k:b761d4075110,title+office,,"LIPTM00150, Expeditionary Signals Intelligence (SIGINT), TCAC FY23 RDTE, NASA SEWP (C)",,348,,LSUBP00021
added,k:b7ba1a663f24,title+office,,,USSPACECOM Technical  Engineering Services (UTES) (C),,699,NP-53600
removed,k:b7cbe34b27f5,title+office,,LIPTM00455-FDS-MC PHOTOGRAPHY EQUIPMENT (C),,309,,LSUBP00021
added,k:b80c0a477874,title+office,,,"LIPTM00085, GEN MCESS PGM SUP",,836,LSUBP00010
added,k:b80ef3598b7c,title+office,,,DLS_United Kingdom (UK-P-LWZ) SN 2555 R/S Repair,,417,PMA/PMW-101
removed,k:b885ab6f2ace,title+office,,STtNG SBIR Phase II.5 Environmental Testing - Admin,,382,,PMW/A-170
removed,k:b88edfe7a811,title+office,,18590 - FOE MOD PPR LIPTM00257,,445,,LSUBP00057
removed,k:b8cdfa9b4636,title+office,,"LIPTM00455, Marine Corps Warfighting Lab (MCWL) ULTRA SOFTWARE (New)",,300,,LSUBP00021
added,k:b8e3f6b7f870,title+office,,,Advanced Cyber Support Services (ACSS)  - Follow-on Action (C),,717,NP-58400
added,k:b8f1df2b4f19,title+office,,,0216 ADNS PIT support,,108,NP-41200
removed,k:b8f570b8f95d,title+office,,"NAVAL INFORMATION WARFARE CENTERS (NIWC) PACIFIC, CODE 53523, COMMAND AND CONTROL PROCESSOR (C2P) SOFTWARE ENGINEERING S",,713,,535
added,k:b92980e26a85,title+office,,,"LIPTM00478, MICROSOFT RENEWAL, SEWP (C)",,630,LSUBP00009
removed,k:b94015c16492,title+office,,LIPTM00214 - C4I FMS IPT- TAIWAN_FMS Case TW-P-GOX Engineering - Support and Testing of Multi-Data Link Management Syste,,18,,LSUBP00006
added,k:b9412543b764,title+office,,,Kros-Wise Follow on,,476,8.0
